player,stat_type,line,recommendation,best_edge,prob_over_calibrated,pred_mean,over_odds,under_odds,defense_multiplier,home_away_multiplier,opponent_team
Jalen Coker,receiving_yards,25.5,OVER,0.1194636326696465,0.6521739130434783,28.927954020835493,-114.0,-110.0,0.5916808466858883,3.1333333333333333,NO
Matthew Golden,receiving_yards,49.5,UNDER,0.1194636326696465,0.3478260869565217,18.464729956514457,-110.0,-114.0,0.5940978619280728,0.8940397350993377,CAR
Tetairoa McMillan,receiving_yards,60.5,UNDER,0.1194636326696465,0.3478260869565217,34.670090180827415,-110.0,-114.0,0.5916808466858883,1.0,NO
Nick Westbrook-Ikhine,receiving_yards,17.5,UNDER,0.1194636326696465,0.3478260869565217,8.404338640434254,-110.0,-114.0,0.5849011991735937,0.9746341463414634,BUF
TreVeyon Henderson,receiving_yards,21.5,UNDER,0.1194636326696465,0.3478260869565217,9.268999957483766,-110.0,-114.0,0.5901763188659752,1.488888888888889,NYJ
Pat Freiermuth,receiving_yards,23.5,OVER,0.1194636326696465,0.6521739130434783,30.374545787306825,-114.0,-110.0,0.5817254120540185,1.4682926829268292,LAC
Dalton Schultz,receiving_yards,27.5,OVER,0.1194636326696465,0.6521739130434783,32.88763687195033,-114.0,-110.0,0.6174774738370346,0.9029333333333334,JAX
David Njoku,receptions,2.5,UNDER,0.1189398836457659,0.4285714285714285,1.9880823005688877,-154.0,121.0,0.5921422426154287,0.8571428571428571,NYJ
Xavier Worthy,receptions,4.5,UNDER,0.1186055090998525,0.3486842105263157,2.1330418417329717,-111.0,-114.0,0.5861643342578282,0.92,BUF
Chris Olave,receptions,5.5,UNDER,0.1186055090998525,0.3486842105263157,2.948500562897458,-112.0,-114.0,0.5949030588735689,0.9058823529411764,CAR
James Cook,receptions,2.5,UNDER,0.1186055090998525,0.3486842105263157,0.4364285126014631,-111.0,-114.0,0.6030164475483671,0.85,MIA
Josh Downs,receptions,3.5,UNDER,0.1181073162646221,0.4294039959525723,2.8137307139730057,-155.0,121.0,0.58363293168537,1.0,ATL
J.J. McCarthy,rushing_yards,23.5,UNDER,0.1177438576867351,0.3452191052762278,10.695022259375078,-108.0,-116.0,0.5556609203191211,1.3891891891891892,BAL
Mark Andrews,receiving_yards,41.5,UNDER,0.1172901921132457,0.3478260869565217,13.387348591186557,-109.0,-115.0,0.5935598560073724,0.8052023121387283,MIN
Darius Slayton,receiving_yards,21.5,OVER,0.1172901921132457,0.6521739130434783,25.662271496625515,-115.0,-109.0,0.6133869630707344,0.9652941176470587,CHI
James Conner,receiving_yards,16.5,UNDER,0.1172901921132457,0.3478260869565217,7.599920576215872,-109.0,-115.0,0.6044437391195211,1.0,SF
Colston Loveland,receiving_yards,24.5,OVER,0.1172901921132457,0.6521739130434783,31.224245996297153,-115.0,-109.0,0.6090039155966349,0.8922155688622755,NYG
Mack Hollins,receiving_yards,23.5,OVER,0.1172901921132457,0.6521739130434783,30.075313400100992,-115.0,-109.0,0.5901763188659752,0.8736474694589877,NYJ
Michael Wilson,receiving_yards,24.5,OVER,0.1172901921132457,0.6521739130434783,29.010834792872895,-115.0,-110.0,0.6055889757985813,1.1814634146341465,SEA
Rachaad White,receptions,3.5,UNDER,0.1164320685434517,0.3486842105263157,1.9421147214376728,-111.0,-115.0,0.610787104716473,1.1,NE
Juwan Johnson,receptions,4.5,UNDER,0.1164320685434517,0.3486842105263157,2.235928213372465,-111.0,-115.0,0.5949030588735689,0.9818181818181818,CAR
TreVeyon Henderson,receptions,3.5,UNDER,0.1164320685434517,0.3486842105263157,1.6401394803023204,-111.0,-115.0,0.5921422426154287,1.7111111111111112,NYJ
George Kittle,receptions,4.5,UNDER,0.1164320685434517,0.3486842105263157,1.994999229431578,-111.0,-115.0,0.6115457413249211,1.05,LA
Samaje Perine,receptions,1.5,UNDER,0.1164320685434517,0.3486842105263157,0.4602274985359639,-111.0,-115.0,0.6083156041376274,0.84,CHI
Alvin Kamara,receiving_yards,20.5,UNDER,0.1159712314371524,0.3647979993320783,6.706276865624751,-116.0,-108.0,0.5940978619280728,0.76,CAR
Josh Allen,rushing_yards,43.5,UNDER,0.1157945570581103,0.3603959191323658,14.58904435088044,-114.0,-110.0,0.5640362994227905,1.0040697674418606,MIA
Jordan Mason,rushing_yards,77.5,UNDER,0.1154559797379191,0.360734496452557,24.19538693394211,-115.0,-110.0,0.5556609203191211,1.1277777777777778,BAL
AJ Barner,receptions,2.5,UNDER,0.1153846153846154,0.3846153846153846,1.5376925444435914,-128.0,100.0,0.6124336763717226,0.8909090909090909,ARI
Tyler Lockett,receiving_yards,16.5,UNDER,0.1151368760064411,0.3478260869565217,3.1642369174730196,-108.0,-116.0,0.587384045626795,0.85,DEN
Brenton Strange,receiving_yards,28.5,OVER,0.1151368760064411,0.6521739130434783,32.63097051760813,-116.0,-108.0,0.5876547696162627,1.2107526881720432,KC
Colby Parkinson,receiving_yards,12.5,OVER,0.115078698554731,0.6296418053508476,43.33973755842405,-106.0,-118.0,0.6044437391195211,3.952380952380953,SF
Dyami Brown,receptions,3.5,UNDER,0.1150127226463104,0.2666666666666666,1.6299609229375498,126.0,-162.0,0.587819896797376,1.0848484848484847,HOU
Kyle Pitts,receiving_yards,43.5,UNDER,0.114801036977486,0.3546825310976313,26.80802475062784,-111.0,-113.0,0.6127462435400158,0.9324271844660194,IND
Brenton Strange,receiving_yards,29.5,OVER,0.1146788403944997,0.6362099408729686,32.63097051760813,-109.0,-115.0,0.5876547696162627,1.2107526881720432,KC
Christian McCaffrey,receiving_yards,40.5,OVER,0.1146119159258978,0.6451283478507804,43.16227790170316,-113.0,-111.0,0.6012451298936923,1.1101604278074866,LA
Jared Goff,passing_yards,243.5,UNDER,0.1145552560646899,0.3571428571428571,126.6412454753952,-112.0,-112.0,0.5198973508970892,0.9763972736124636,WAS
C.J. Stroud,passing_yards,226.5,UNDER,0.1145552560646899,0.3571428571428571,131.61881872107045,-112.0,-112.0,0.5142577937016382,0.9870520231213872,DEN
Lamar Jackson,passing_yards,206.5,UNDER,0.1145552560646899,0.3571428571428571,94.14537645872568,-112.0,-112.0,0.5152654539640478,0.8869395711500974,MIN
Lamar Jackson,passing_yards,205.5,UNDER,0.1145552560646898,0.3571428571428573,94.14537645872568,-112.0,-112.0,0.5152654539640478,0.8869395711500974,MIN
Rico Dowdle,receiving_yards,11.5,OVER,0.1139558217387205,0.630864034299107,14.200921389188196,-107.0,-117.0,0.5916808466858883,1.62,NO
Colby Parkinson,receiving_yards,10.5,OVER,0.1139489360587112,0.6331797052894805,43.33973755842405,-108.0,-116.0,0.6044437391195211,3.952380952380953,SF
Caleb Williams,passing_yards,222.5,UNDER,0.1125541125541125,0.3636363636363636,126.11156626039126,-114.0,-110.0,0.5177853443394596,0.9640776699029128,NYG
Marquise Brown,receiving_yards,19.5,OVER,0.1125445146765165,0.6340756151549853,23.95485050002156,-109.0,-115.0,0.5849011991735937,1.631496062992126,BUF
Daniel Jones,passing_yards,242.5,UNDER,0.1123407109322601,0.3571428571428571,140.36278829779752,-111.0,-113.0,0.5132777160443508,0.9664285714285714,ATL
Spencer Rattler,passing_yards,196.5,UNDER,0.1123407109322601,0.3571428571428571,113.30930601035594,-111.0,-113.0,0.5182550209539217,1.019688041594454,TB
Patrick Mahomes,passing_yards,239.5,UNDER,0.1123407109322601,0.3571428571428571,144.08977642173662,-111.0,-113.0,0.5138526864275509,1.0041570438799077,BUF
Caleb Williams,passing_yards,227.5,UNDER,0.1123407109322601,0.3571428571428571,126.11156626039126,-111.0,-113.0,0.5177853443394596,0.9640776699029128,NYG
C.J. Stroud,passing_yards,227.5,UNDER,0.1123407109322601,0.3571428571428571,131.61881872107045,-111.0,-113.0,0.5142577937016382,0.9870520231213872,DEN
Dalton Schultz,receiving_yards,28.5,OVER,0.1121622668111171,0.6448725471849489,32.88763687195033,-114.0,-110.0,0.6174774738370346,0.9029333333333334,JAX
Amon-Ra St. Brown,receptions,7.5,UNDER,0.1121212121212121,0.2666666666666666,4.515528947093548,125.0,-164.0,0.6047650918758015,0.9406451612903226,WAS
Trevor Lawrence,passing_yards,209.5,UNDER,0.1117062440772731,0.3622274052118264,116.09997414383515,-113.0,-111.0,0.5138395652082648,0.9502127659574467,HOU
Dalton Schultz,receptions,4.5,UNDER,0.1116231438812084,0.3492063492063492,3.011202734404483,-109.0,-117.0,0.6206624605678234,0.9345454545454546,JAX
Jaylin Lane,receiving_yards,12.5,OVER,0.1115822659906531,0.6442925463644849,15.737822439160997,-114.0,-110.0,0.5958846392025525,1.0833333333333333,DET
Jared Goff,passing_yards,241.5,UNDER,0.1114985374287642,0.3601995757787829,126.6412454753952,-112.0,-112.0,0.5198973508970892,0.9763972736124636,WAS
Calvin Austin III,receiving_yards,23.5,OVER,0.1106386366461803,0.6344481604557042,26.81141990456931,-110.0,-114.0,0.5817254120540185,1.1288515406162465,LAC
Amon-Ra St. Brown,receptions,5.5,UNDER,0.1104341203351104,0.3846153846153846,4.515528947093548,-125.0,-102.0,0.6047650918758015,0.9406451612903226,WAS
Caleb Williams,passing_yards,220.5,UNDER,0.1102972856527358,0.3636363636363636,126.11156626039126,-113.0,-111.0,0.5177853443394596,0.9640776699029128,NYG
Patrick Mahomes,passing_yards,233.5,UNDER,0.1102972856527358,0.3636363636363636,144.08977642173662,-113.0,-111.0,0.5138526864275509,1.0041570438799077,BUF
Michael Penix Jr.,passing_yards,236.5,UNDER,0.1102972856527347,0.3636363636363647,104.36552704902918,-113.0,-111.0,0.5183959516808555,0.8636933797909407,IND
C.J. Stroud,passing_yards,224.5,UNDER,0.1102776724824825,0.3614204407250646,131.61881872107045,-112.0,-112.0,0.5142577937016382,0.9870520231213872,DEN
Tyrone Tracy Jr.,rushing_yards,44.5,UNDER,0.1100478468899521,0.3684210526315789,22.742431829021623,-115.0,-109.0,0.5641780787809372,1.4830188679245282,CHI
Jayden Higgins,receptions,2.5,UNDER,0.1100306266240714,0.3486849697062038,1.3092330979336069,-108.0,-118.0,0.6206624605678234,1.1485714285714286,JAX
Tre Tucker,receiving_yards,31.5,OVER,0.1097509399227427,0.6335604637322666,38.00169490240839,-110.0,-114.0,0.587384045626795,1.3747368421052633,DEN
Justice Hill,receptions,2.5,UNDER,0.109509247123926,0.3492063492063492,1.1865742814060565,-108.0,-118.0,0.5942202579879439,0.975,MIN
Quinshon Judkins,rushing_yards,79.5,UNDER,0.1090197952501539,0.3626783179573932,26.97288557765565,-112.0,-112.0,0.5589797466095646,0.8275,NYJ
Kayshon Boutte,receiving_yards,28.5,OVER,0.1089726425732584,0.6305037430517273,33.54607228648293,-109.0,-115.0,0.58137728521811,0.946280193236715,ATL
Tyquan Thornton,receiving_yards,28.5,OVER,0.1087949176096882,0.6521739130434783,34.136675822900415,-119.0,-106.0,0.5849011991735937,1.1559633027522935,BUF
Jeremy Ruckert,receiving_yards,6.5,OVER,0.1087949176096882,0.6521739130434783,8.874892943124328,-119.0,-106.0,0.6027460653432899,1.7428571428571429,NE
Andrei Iosivas,receiving_yards,23.5,OVER,0.1085097742127636,0.6345761249236641,28.323808954344525,-111.0,-113.0,0.6133869630707344,1.8385185185185184,CHI
Courtland Sutton,receptions,3.5,UNDER,0.1084656084656084,0.4285714285714285,2.465677321249458,-148.0,116.0,0.6068614507009604,1.1647058823529413,LV
Jared Goff,passing_yards,240.5,UNDER,0.1080617495711835,0.3636363636363636,126.6412454753952,-112.0,-112.0,0.5198973508970892,0.9763972736124636,WAS
C.J. Stroud,passing_yards,220.5,UNDER,0.1080617495711835,0.3636363636363636,131.61881872107045,-112.0,-112.0,0.5142577937016382,0.9870520231213872,DEN
Daniel Jones,passing_yards,237.5,UNDER,0.1080617495711835,0.3636363636363636,140.36278829779752,-112.0,-112.0,0.5132777160443508,0.9664285714285714,ATL
Zay Flowers,receptions,4.5,UNDER,0.107995452823039,0.3846153846153846,3.500322410658823,-124.0,-103.0,0.5942202579879439,1.025925925925926,MIN
Quentin Johnston,receptions,3.5,UNDER,0.107995452823039,0.3846153846153846,2.3894611116520026,-124.0,-103.0,0.6294379122454832,0.952,PIT
Michael Mayer,receptions,3.5,UNDER,0.1079367940398943,0.3486842105263157,1.3179003500385074,-107.0,-119.0,0.5880326120762429,0.84,DEN
Tetairoa McMillan,receptions,4.5,UNDER,0.1079367940398943,0.3486842105263157,2.8269790965492816,-107.0,-119.0,0.5963880126182965,1.0363636363636364,NO
Tucker Kraft,receptions,4.5,UNDER,0.1079367940398943,0.3486842105263157,2.485977303832396,-107.0,-119.0,0.5949030588735689,0.84,CAR
Brashard Smith,receptions,2.5,UNDER,0.1078671558522987,0.3487538487139112,0.9227097119147772,-107.0,-119.0,0.5861643342578282,0.7363636363636363,BUF
Josh Allen,rushing_yards,40.5,UNDER,0.1077694235588971,0.3684210526315789,14.58904435088044,-114.0,-110.0,0.5640362994227905,1.0040697674418606,MIA
Ashton Jeanty,rushing_yards,76.5,UNDER,0.1077694235588967,0.3684210526315793,24.814267928182407,-114.0,-110.0,0.5407448200983201,0.8673825503355704,DEN
Oronde Gadsden II,receptions,4.5,UNDER,0.1074146553598608,0.3492063492063492,3.04815684724587,-108.0,-119.0,0.6294379122454832,0.96,PIT
Jordan Mason,receiving_yards,6.5,UNDER,0.1067193675889328,0.3478260869565217,1.414918373655901,-104.0,-120.0,0.6105230372324271,0.8333333333333334,BAL
Dak Prescott,passing_yards,264.5,UNDER,0.1060483588276455,0.367885290461454,141.993830175215,-113.0,-111.0,0.5172859315955493,1.1306666666666667,ARI
Jeremy McNichols,receptions,2.5,UNDER,0.1058612440191388,0.3486842105263157,0.8403839066942212,-106.0,-120.0,0.5977715114568858,0.7422222222222222,DET
Jared Goff,passing_yards,238.5,UNDER,0.1058472044387537,0.3636363636363636,126.6412454753952,-111.0,-113.0,0.5198973508970892,0.9763972736124636,WAS
C.J. Stroud,passing_yards,221.5,UNDER,0.1058472044387537,0.3636363636363636,131.61881872107045,-111.0,-113.0,0.5142577937016382,0.9870520231213872,DEN
Josh Jacobs,rushing_yards,83.5,UNDER,0.1055125966575205,0.3684210526315789,45.87797367175291,-113.0,-111.0,0.5571713737291896,1.2337254901960786,PHI
Kyren Williams,rushing_yards,75.5,UNDER,0.1055125966575205,0.3684210526315789,42.16647527591577,-114.0,-111.0,0.5515919721207541,0.9349068322981366,SF
Jacory Croskey-Merritt,rushing_yards,71.5,UNDER,0.1055125966575205,0.3684210526315789,23.54797351613403,-113.0,-111.0,0.5432965428919628,1.0068669527896996,DET
Michael Mayer,receiving_yards,30.5,UNDER,0.1052760376231497,0.3576869253398132,12.08866856325685,-109.0,-116.0,0.587384045626795,0.8470588235294118,DEN
Jaxon Smith-Njigba,receiving_yards,71.5,OVER,0.104563018745228,0.6328649055376808,75.3693275517261,-112.0,-112.0,0.605943083962113,0.9842706131078224,ARI
Tyjae Spears,receiving_yards,12.5,OVER,0.1044280451700928,0.6282375689796167,14.019912921388592,-110.0,-114.0,0.5817254120540185,1.3714285714285714,LAC
Xavier Worthy,receiving_yards,46.5,UNDER,0.1040721915731699,0.3632175280529983,19.418218767535546,-111.0,-114.0,0.5849011991735937,0.7815008726003491,BUF
Kenneth Gainwell,rushing_yards,51.5,UNDER,0.1034732787510529,0.3727171974394231,7.994780333683051,-114.0,-110.0,0.5480334454981136,0.7432748538011695,LAC
Chase Brown,receptions,3.5,UNDER,0.1032823385764561,0.3492063492063492,2.3084641600648923,-105.0,-121.0,0.6083156041376274,1.2400000000000002,CHI
Daniel Jones,rushing_yards,22.5,UNDER,0.1032770605759682,0.3684210526315789,5.342496951718546,-112.0,-112.0,0.5685364318227027,1.363963963963964,ATL
Kaleb Johnson,rushing_yards,17.5,UNDER,0.1032770605759682,0.3684210526315789,2.68370743843293,-112.0,-112.0,0.5480334454981136,0.6190476190476191,LAC
Dillon Gabriel,rushing_yards,15.5,UNDER,0.1032121810356163,0.3555034152946589,5.379887178704177,-106.0,-118.0,0.5589797466095646,1.2305882352941178,NYJ
Roman Wilson,receiving_yards,11.5,OVER,0.1028571741127902,0.6243882745912591,15.73468651256256,-109.0,-115.0,0.5817254120540185,1.0288659793814432,LAC
Austin Ekeler,receptions,3.5,UNDER,0.1023370233702337,0.2666666666666666,1.8438298152900483,133.0,-171.0,0.6146099384300161,1.0,GB
Jonnu Smith,receptions,3.5,UNDER,0.1023370233702337,0.2666666666666666,1.6828508288487984,134.0,-171.0,0.5878422712933754,1.0285714285714287,LAC
Rachaad White,receptions,2.5,UNDER,0.1020219211331332,0.4284945107917494,1.9421147214376728,-144.0,113.0,0.610787104716473,1.1,NE
Dalton Schultz,receptions,5.5,UNDER,0.1017662399241347,0.3486842105263157,3.011202734404483,-105.0,-122.0,0.6206624605678234,0.9345454545454546,JAX
Omarion Hampton,receptions,2.5,OVER,0.1017250141202705,0.6706905313616499,3.0013152932559364,-132.0,103.0,0.6047650918758015,1.2222222222222223,WAS
Marcus Mariota,rushing_yards,30.5,UNDER,0.1010625154435383,0.3684210526315789,17.204854208534922,-111.0,-113.0,0.5432965428919628,1.053658536585366,DET
Isiah Pacheco,rushing_yards,47.5,UNDER,0.1010625154435383,0.3684210526315789,28.190676929072193,-111.0,-113.0,0.563252149270233,1.1049056603773586,WAS
Olamide Zaccheaus,receptions,3.5,UNDER,0.1008215085884989,0.3846153846153846,2.4017085302625185,-121.0,-106.0,0.6141132296697468,0.8272727272727273,NYG
