week,player,position,market,pick,line,model_prob,model_projection,market_prob,edge,actual_value,actual_outcome,predicted_outcome,bet_won,prediction_correct,profit
1,C.Hubbard,RB,player_reception_yds,Under 69.5,69.5,0.92,25.0,0.5238095238095238,0.3961904761904762,32,UNDER,UNDER,True,True,0.909
1,C.Hubbard,RB,player_reception_yds,Under 54.5,54.5,0.92,25.0,0.5238095238095238,0.3961904761904762,32,UNDER,UNDER,True,True,0.909
1,C.Hubbard,RB,player_reception_yds,Under 39.5,39.5,0.92,25.0,0.5238095238095238,0.3961904761904762,32,UNDER,UNDER,True,True,0.909
1,C.Hubbard,RB,player_rush_yds,Under 84.5,84.5,0.92,60.0,0.5238095238095238,0.3961904761904762,57,UNDER,UNDER,True,True,0.909
1,C.Hubbard,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,57,OVER,OVER,True,True,0.909
1,N.Collins,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,J.Jeudy,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,66,OVER,OVER,True,True,0.909
1,J.Hurts,QB,player_rush_yds,Under 84.5,84.5,0.92,15.0,0.5238095238095238,0.3961904761904762,62,UNDER,UNDER,True,True,0.909
1,J.Hurts,QB,player_rush_yds,Under 64.5,64.5,0.92,15.0,0.5238095238095238,0.3961904761904762,62,UNDER,UNDER,True,True,0.909
1,J.Hurts,QB,player_rush_yds,Under 44.5,44.5,0.92,15.0,0.5238095238095238,0.3961904761904762,62,OVER,UNDER,False,False,-1.0
1,D.Swift,RB,player_receptions,Under 5.5,5.5,0.92,3.0,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,D.Swift,RB,player_receptions,Under 4.5,4.5,0.92,3.0,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,D.Swift,RB,player_rush_yds,Under 84.5,84.5,0.92,60.0,0.5238095238095238,0.3961904761904762,53,UNDER,UNDER,True,True,0.909
1,D.Swift,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,53,OVER,OVER,True,True,0.909
1,A.Dillon,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,10,UNDER,OVER,False,False,-1.0
1,J.Jennings,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,2,UNDER,OVER,False,False,-1.0
1,J.Jennings,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,16,UNDER,OVER,False,False,-1.0
1,M.Pittman,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,6,UNDER,UNDER,True,True,0.909
1,M.Pittman,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,6,OVER,OVER,True,True,0.909
1,M.Pittman,WR,player_reception_yds,Under 84.5,84.5,0.92,50.0,0.5238095238095238,0.3961904761904762,80,UNDER,UNDER,True,True,0.909
1,M.Pittman,WR,player_reception_yds,Under 69.5,69.5,0.92,50.0,0.5238095238095238,0.3961904761904762,80,OVER,UNDER,False,False,-1.0
1,M.Pittman,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,80,OVER,OVER,True,True,0.909
1,C.Parkinson,TE,player_receptions,Under 5.5,5.5,0.92,4.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
1,C.Parkinson,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,2,UNDER,OVER,False,False,-1.0
1,J.Taylor,RB,player_receptions,Under 6.5,6.5,0.92,3.0,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,D.Swift,RB,player_receptions,Under 6.5,6.5,0.92,3.0,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,C.Kmet,TE,player_reception_yds,Over 24.5,24.5,0.92,45.0,0.5238095238095238,0.3961904761904762,31,OVER,OVER,True,True,0.909
1,C.Kmet,TE,player_reception_yds,Under 69.5,69.5,0.92,45.0,0.5238095238095238,0.3961904761904762,31,UNDER,UNDER,True,True,0.909
1,J.Herbert,QB,player_rush_yds,Under 64.5,64.5,0.92,15.0,0.5238095238095238,0.3961904761904762,32,UNDER,UNDER,True,True,0.909
1,C.Lamb,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,7,OVER,UNDER,False,False,-1.0
1,C.Lamb,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,7,OVER,OVER,True,True,0.909
1,C.Lamb,WR,player_reception_yds,Under 84.5,84.5,0.92,50.0,0.5238095238095238,0.3961904761904762,110,OVER,UNDER,False,False,-1.0
1,C.Lamb,WR,player_reception_yds,Under 69.5,69.5,0.92,50.0,0.5238095238095238,0.3961904761904762,110,OVER,UNDER,False,False,-1.0
1,C.Lamb,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,110,OVER,OVER,True,True,0.909
1,J.Herbert,QB,player_rush_yds,Under 84.5,84.5,0.92,15.0,0.5238095238095238,0.3961904761904762,32,UNDER,UNDER,True,True,0.909
1,J.Herbert,QB,player_rush_yds,Under 44.5,44.5,0.92,15.0,0.5238095238095238,0.3961904761904762,32,UNDER,UNDER,True,True,0.909
1,C.Kmet,TE,player_reception_yds,Under 84.5,84.5,0.92,45.0,0.5238095238095238,0.3961904761904762,31,UNDER,UNDER,True,True,0.909
1,J.Jefferson,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
1,J.Jefferson,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,4,OVER,OVER,True,True,0.909
1,J.Jefferson,WR,player_reception_yds,Under 84.5,84.5,0.92,50.0,0.5238095238095238,0.3961904761904762,44,UNDER,UNDER,True,True,0.909
1,J.Jefferson,WR,player_reception_yds,Under 69.5,69.5,0.92,50.0,0.5238095238095238,0.3961904761904762,44,UNDER,UNDER,True,True,0.909
1,J.Jefferson,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,44,OVER,OVER,True,True,0.909
1,C.Kmet,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,1,UNDER,OVER,False,False,-1.0
1,D.Eskridge,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,9,UNDER,OVER,False,False,-1.0
1,D.Eskridge,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,1,UNDER,OVER,False,False,-1.0
1,D.Brown,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,52,OVER,OVER,True,True,0.909
1,K.Pitts,TE,player_reception_yds,Over 24.5,24.5,0.92,45.0,0.5238095238095238,0.3961904761904762,59,OVER,OVER,True,True,0.909
1,J.Palmer,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,5,UNDER,UNDER,True,True,0.909
1,J.Palmer,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,5,OVER,OVER,True,True,0.909
1,J.Palmer,WR,player_reception_yds,Under 84.5,84.5,0.92,50.0,0.5238095238095238,0.3961904761904762,61,UNDER,UNDER,True,True,0.909
1,J.Palmer,WR,player_reception_yds,Under 69.5,69.5,0.92,50.0,0.5238095238095238,0.3961904761904762,61,UNDER,UNDER,True,True,0.909
1,J.Palmer,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,61,OVER,OVER,True,True,0.909
1,E.Moore,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,1,UNDER,OVER,False,False,-1.0
1,T.Etienne,RB,player_receptions,Under 6.5,6.5,0.92,3.0,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,T.Etienne,RB,player_receptions,Under 5.5,5.5,0.92,3.0,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,T.Etienne,RB,player_receptions,Under 4.5,4.5,0.92,3.0,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,T.Etienne,RB,player_rush_yds,Under 84.5,84.5,0.92,60.0,0.5238095238095238,0.3961904761904762,143,OVER,UNDER,False,False,-1.0
1,T.Etienne,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,143,OVER,OVER,True,True,0.909
1,K.Pitts,TE,player_receptions,Under 6.5,6.5,0.92,4.0,0.5238095238095238,0.3961904761904762,7,OVER,UNDER,False,False,-1.0
1,K.Pitts,TE,player_receptions,Under 5.5,5.5,0.92,4.0,0.5238095238095238,0.3961904761904762,7,OVER,UNDER,False,False,-1.0
1,K.Pitts,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,7,OVER,OVER,True,True,0.909
1,K.Pitts,TE,player_reception_yds,Under 84.5,84.5,0.92,45.0,0.5238095238095238,0.3961904761904762,59,UNDER,UNDER,True,True,0.909
1,J.Williams,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,54,OVER,OVER,True,True,0.909
1,J.Williams,RB,player_rush_yds,Under 84.5,84.5,0.92,60.0,0.5238095238095238,0.3961904761904762,54,UNDER,UNDER,True,True,0.909
1,J.Williams,RB,player_receptions,Under 4.5,4.5,0.92,3.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
1,J.Tonges,TE,player_receptions,Under 6.5,6.5,0.92,4.0,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,J.Warren,RB,player_reception_yds,Under 39.5,39.5,0.92,25.0,0.5238095238095238,0.3961904761904762,22,UNDER,UNDER,True,True,0.909
1,J.Warren,RB,player_rush_yds,Under 84.5,84.5,0.92,60.0,0.5238095238095238,0.3961904761904762,37,UNDER,UNDER,True,True,0.909
1,J.Warren,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,37,OVER,OVER,True,True,0.909
1,I.Pacheco,RB,player_receptions,Under 5.5,5.5,0.92,3.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
1,I.Pacheco,RB,player_receptions,Under 4.5,4.5,0.92,3.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
1,I.Pacheco,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,25,OVER,OVER,True,True,0.909
1,J.Tonges,TE,player_receptions,Under 5.5,5.5,0.92,4.0,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,J.Williams,RB,player_receptions,Under 5.5,5.5,0.92,3.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
1,J.Tonges,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,3,OVER,OVER,True,True,0.909
1,J.Tonges,TE,player_reception_yds,Over 24.5,24.5,0.92,45.0,0.5238095238095238,0.3961904761904762,15,UNDER,OVER,False,False,-1.0
1,T.Badie,RB,player_receptions,Under 5.5,5.5,0.92,3.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
1,T.Badie,RB,player_receptions,Under 4.5,4.5,0.92,3.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
1,T.Tremble,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,1,UNDER,OVER,False,False,-1.0
1,H.Long,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,1,UNDER,OVER,False,False,-1.0
1,K.Pitts,TE,player_reception_yds,Under 69.5,69.5,0.92,45.0,0.5238095238095238,0.3961904761904762,59,UNDER,UNDER,True,True,0.909
1,A.St. Brown,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
1,D.Brown,WR,player_reception_yds,Under 69.5,69.5,0.92,50.0,0.5238095238095238,0.3961904761904762,52,UNDER,UNDER,True,True,0.909
1,A.St. Brown,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,4,OVER,OVER,True,True,0.909
1,P.Freiermuth,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,3,OVER,OVER,True,True,0.909
1,P.Freiermuth,TE,player_reception_yds,Under 69.5,69.5,0.92,45.0,0.5238095238095238,0.3961904761904762,28,UNDER,UNDER,True,True,0.909
1,P.Freiermuth,TE,player_reception_yds,Over 24.5,24.5,0.92,45.0,0.5238095238095238,0.3961904761904762,28,OVER,OVER,True,True,0.909
1,L.Farrell,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,1,UNDER,OVER,False,False,-1.0
1,K.Granson,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,1,UNDER,OVER,False,False,-1.0
1,R.Stevenson,RB,player_receptions,Under 5.5,5.5,0.92,3.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
1,R.Stevenson,RB,player_receptions,Under 4.5,4.5,0.92,3.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
1,R.Stevenson,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,15,UNDER,OVER,False,False,-1.0
1,B.Skowronek,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,1,UNDER,OVER,False,False,-1.0
1,B.Skowronek,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,22,UNDER,OVER,False,False,-1.0
1,T.Atwell,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,1,UNDER,OVER,False,False,-1.0
1,N.Gray,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,1,UNDER,OVER,False,False,-1.0
1,D.Brown,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,D.Brown,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,3,OVER,OVER,True,True,0.909
1,D.Brown,WR,player_reception_yds,Under 84.5,84.5,0.92,50.0,0.5238095238095238,0.3961904761904762,52,UNDER,UNDER,True,True,0.909
1,P.Freiermuth,TE,player_receptions,Under 5.5,5.5,0.92,4.0,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,P.Freiermuth,TE,player_receptions,Under 6.5,6.5,0.92,4.0,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,J.Chase,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,26,OVER,OVER,True,True,0.909
1,K.Gainwell,RB,player_receptions,Under 6.5,6.5,0.92,3.0,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,A.St. Brown,WR,player_reception_yds,Under 84.5,84.5,0.92,50.0,0.5238095238095238,0.3961904761904762,45,UNDER,UNDER,True,True,0.909
1,A.St. Brown,WR,player_reception_yds,Under 69.5,69.5,0.92,50.0,0.5238095238095238,0.3961904761904762,45,UNDER,UNDER,True,True,0.909
1,A.St. Brown,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,45,OVER,OVER,True,True,0.909
1,J.Fields,QB,player_rush_yds,Under 84.5,84.5,0.92,15.0,0.5238095238095238,0.3961904761904762,48,UNDER,UNDER,True,True,0.909
1,J.Fields,QB,player_rush_yds,Under 64.5,64.5,0.92,15.0,0.5238095238095238,0.3961904761904762,48,UNDER,UNDER,True,True,0.909
1,J.Fields,QB,player_rush_yds,Under 44.5,44.5,0.92,15.0,0.5238095238095238,0.3961904761904762,48,OVER,UNDER,False,False,-1.0
1,K.Gainwell,RB,player_receptions,Under 5.5,5.5,0.92,3.0,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,J.Chase,WR,player_reception_yds,Under 69.5,69.5,0.92,50.0,0.5238095238095238,0.3961904761904762,26,UNDER,UNDER,True,True,0.909
1,K.Gainwell,RB,player_receptions,Under 4.5,4.5,0.92,3.0,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,K.Gainwell,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,19,UNDER,OVER,False,False,-1.0
1,D.Smith,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
1,D.Smith,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,3,OVER,OVER,True,True,0.909
1,D.Smith,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,16,UNDER,OVER,False,False,-1.0
1,J.Chase,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,2,UNDER,OVER,False,False,-1.0
1,Q.Johnston,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,5,UNDER,UNDER,True,True,0.909
1,K.Miller,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,24,OVER,OVER,True,True,0.909
1,T.Bigsby,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,12,UNDER,OVER,False,False,-1.0
1,T.McMillan,WR,player_reception_yds,Under 84.5,84.5,0.92,50.0,0.5238095238095238,0.3961904761904762,68,UNDER,UNDER,True,True,0.909
1,T.McMillan,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,68,OVER,OVER,True,True,0.909
1,A.Jeanty,RB,player_receptions,Under 5.5,5.5,0.92,3.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
1,A.Jeanty,RB,player_receptions,Under 4.5,4.5,0.92,3.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
1,A.Jeanty,RB,player_rush_yds,Under 84.5,84.5,0.92,60.0,0.5238095238095238,0.3961904761904762,38,UNDER,UNDER,True,True,0.909
1,A.Jeanty,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,38,OVER,OVER,True,True,0.909
1,S.Williams,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,1,UNDER,OVER,False,False,-1.0
1,J.McCarthy,QB,player_rush_yds,Under 64.5,64.5,0.92,15.0,0.5238095238095238,0.3961904761904762,25,UNDER,UNDER,True,True,0.909
1,J.McCarthy,QB,player_rush_yds,Under 44.5,44.5,0.92,15.0,0.5238095238095238,0.3961904761904762,25,UNDER,UNDER,True,True,0.909
1,T.Benson,RB,player_rush_yds,Under 84.5,84.5,0.92,60.0,0.5238095238095238,0.3961904761904762,69,UNDER,UNDER,True,True,0.909
1,T.Benson,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,69,OVER,OVER,True,True,0.909
1,R.Odunze,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,6,UNDER,UNDER,True,True,0.909
1,R.Odunze,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,6,OVER,OVER,True,True,0.909
1,R.Odunze,WR,player_reception_yds,Under 84.5,84.5,0.92,50.0,0.5238095238095238,0.3961904761904762,37,UNDER,UNDER,True,True,0.909
1,R.Odunze,WR,player_reception_yds,Under 69.5,69.5,0.92,50.0,0.5238095238095238,0.3961904761904762,37,UNDER,UNDER,True,True,0.909
1,R.Odunze,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,37,OVER,OVER,True,True,0.909
1,T.McMillan,WR,player_reception_yds,Under 69.5,69.5,0.92,50.0,0.5238095238095238,0.3961904761904762,68,UNDER,UNDER,True,True,0.909
1,T.McMillan,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,5,OVER,OVER,True,True,0.909
1,T.Johnson,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,1,UNDER,OVER,False,False,-1.0
1,T.McMillan,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,5,UNDER,UNDER,True,True,0.909
1,J.Higgins,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,32,OVER,OVER,True,True,0.909
1,E.Egbuka,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
1,E.Egbuka,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,4,OVER,OVER,True,True,0.909
1,E.Egbuka,WR,player_reception_yds,Under 84.5,84.5,0.92,50.0,0.5238095238095238,0.3961904761904762,67,UNDER,UNDER,True,True,0.909
1,E.Egbuka,WR,player_reception_yds,Under 69.5,69.5,0.92,50.0,0.5238095238095238,0.3961904761904762,67,UNDER,UNDER,True,True,0.909
1,E.Egbuka,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,67,OVER,OVER,True,True,0.909
1,T.Warren,TE,player_receptions,Under 6.5,6.5,0.92,4.0,0.5238095238095238,0.3961904761904762,7,OVER,UNDER,False,False,-1.0
1,T.Warren,TE,player_receptions,Under 5.5,5.5,0.92,4.0,0.5238095238095238,0.3961904761904762,7,OVER,UNDER,False,False,-1.0
1,T.Warren,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,7,OVER,OVER,True,True,0.909
1,T.Warren,TE,player_reception_yds,Under 84.5,84.5,0.92,45.0,0.5238095238095238,0.3961904761904762,76,UNDER,UNDER,True,True,0.909
1,T.Warren,TE,player_reception_yds,Under 69.5,69.5,0.92,45.0,0.5238095238095238,0.3961904761904762,76,OVER,UNDER,False,False,-1.0
1,T.Warren,TE,player_reception_yds,Over 24.5,24.5,0.92,45.0,0.5238095238095238,0.3961904761904762,76,OVER,OVER,True,True,0.909
1,C.Loveland,TE,player_receptions,Under 5.5,5.5,0.92,4.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
1,C.Loveland,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,2,UNDER,OVER,False,False,-1.0
1,C.Loveland,TE,player_reception_yds,Over 24.5,24.5,0.92,45.0,0.5238095238095238,0.3961904761904762,12,UNDER,OVER,False,False,-1.0
1,C.Williams,QB,player_rush_yds,Under 84.5,84.5,0.92,15.0,0.5238095238095238,0.3961904761904762,58,UNDER,UNDER,True,True,0.909
1,C.Williams,QB,player_rush_yds,Under 64.5,64.5,0.92,15.0,0.5238095238095238,0.3961904761904762,58,UNDER,UNDER,True,True,0.909
1,C.Williams,QB,player_rush_yds,Under 44.5,44.5,0.92,15.0,0.5238095238095238,0.3961904761904762,58,OVER,UNDER,False,False,-1.0
1,M.Penix,QB,player_rush_yds,Under 44.5,44.5,0.92,15.0,0.5238095238095238,0.3961904761904762,21,UNDER,UNDER,True,True,0.909
1,B.Thomas,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,1,UNDER,OVER,False,False,-1.0
1,B.Thomas,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,11,UNDER,OVER,False,False,-1.0
1,A.Mitchell,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,2,UNDER,OVER,False,False,-1.0
1,A.Mitchell,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,21,UNDER,OVER,False,False,-1.0
1,M.Washington,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,2,UNDER,OVER,False,False,-1.0
1,M.Washington,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,20,UNDER,OVER,False,False,-1.0
1,T.Franklin,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
1,T.Franklin,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,4,OVER,OVER,True,True,0.909
1,T.Franklin,WR,player_reception_yds,Under 84.5,84.5,0.92,50.0,0.5238095238095238,0.3961904761904762,44,UNDER,UNDER,True,True,0.909
1,T.Franklin,WR,player_reception_yds,Under 69.5,69.5,0.92,50.0,0.5238095238095238,0.3961904761904762,44,UNDER,UNDER,True,True,0.909
1,T.Franklin,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,44,OVER,OVER,True,True,0.909
1,M.Harrison,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,5,UNDER,UNDER,True,True,0.909
1,M.Harrison,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,5,OVER,OVER,True,True,0.909
1,M.Harrison,WR,player_reception_yds,Under 84.5,84.5,0.92,50.0,0.5238095238095238,0.3961904761904762,71,UNDER,UNDER,True,True,0.909
1,M.Harrison,WR,player_reception_yds,Under 69.5,69.5,0.92,50.0,0.5238095238095238,0.3961904761904762,71,OVER,UNDER,False,False,-1.0
1,K.Coleman,WR,player_reception_yds,Over 24.5,24.5,0.92,50.0,0.5238095238095238,0.3961904761904762,112,OVER,OVER,True,True,0.909
1,K.Coleman,WR,player_reception_yds,Under 69.5,69.5,0.92,50.0,0.5238095238095238,0.3961904761904762,112,OVER,UNDER,False,False,-1.0
