player,stat_type,line,over_odds,under_odds,actual_value,went_over,pred_mean_raw,pred_mean,defense_multiplier,home_away_multiplier,game_script_multiplier,target_share_multiplier,target_share,catch_rate_multiplier,catch_rate,cpoe_multiplier,cpoe,yac_multiplier,yac_pct,is_home,opponent_team,pred_std,prob_over_raw,week,position,prob_over_calibrated,market_prob_over,market_prob_under,edge_over,edge_under
Tanner Conner,receptions,1.5,-117.0,-109.0,0,0,1.3816810398654773,0.9035963577489315,1.0728644866720316,0.6833333333333333,1.0433333333333332,0.9,0.0651241793556784,0.95,0.6428571428571429,1.0,,1.0,,True,BAL,0.7559289460184545,0.2150653960316997,9,TE,0.3033707865168539,0.5391705069124424,0.5215311004784688,-0.2357997203955884,0.1750981130046771
DeAndre Hopkins,receptions,1.5,114.0,-145.0,2,1,0.8622795088112922,0.6054368542017928,0.9441013681081348,0.85,1.0233333333333332,0.9,0.0744233050511654,0.95,0.6666666666666666,1.0,,1.0,,False,MIN,0.8864052604279183,0.1564385635558323,10,WR,0.3033707865168539,0.4672897196261682,0.5918367346938775,-0.1639189331093142,0.1047924787892684
Derrick Henry,receptions,1.5,173.0,-224.0,3,1,0.6870987113371885,1.3337943050033088,0.9441013681081348,2.35,1.0233333333333332,0.9,0.0487223338732206,0.95,0.6,1.0,,1.0,,False,MIN,0.7071067811865476,0.4070848278128501,10,RB,0.3291139240506329,0.3663003663003663,0.691358024691358,-0.0371864422497333,-0.0204719487419908
Cedrick Wilson Jr.,receptions,0.5,-187.0,145.0,1,1,1.0,1.0074197529850375,1.0728644866720316,1.0,1.0433333333333332,0.9,0.037037037037037,1.0,1.0,1.0,,1.0,,True,BAL,0.5540808641417708,0.8201105466705272,9,WR,0.530612244897959,0.6515679442508711,0.4081632653061224,-0.120955699352912,0.0612244897959185
Derrick Henry,rushing_yards,90.5,-113.0,-111.0,75,0,88.81833599365666,119.96748014627562,1.0413069045208978,1.2772575250836122,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,False,MIN,52.199993158182366,0.7137968558572747,10,RB,0.5247750280385177,0.5305164319248826,0.5260663507109005,-0.0057414038863649,-0.0508413787494181
De'Von Achane,rushing_yards,57.5,-110.0,-114.0,174,1,72.26358790645939,109.8793726793456,1.136155370976772,1.3063829787234045,1.0244444444444445,1.0,,1.0,,1.0,,1.0,,True,BUF,33.741665637605976,0.939712514749542,10,RB,0.6319137544248625,0.5238095238095238,0.5327102803738317,0.1081042306153386,-0.1646240347986942
Lamar Jackson,rushing_yards,35.5,-114.0,-110.0,36,1,22.75978258839411,31.289159404802025,1.0413069045208978,1.3,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,False,MIN,24.052026941611388,0.4305114620757571,10,QB,0.4594594594594595,0.5327102803738317,0.5238095238095238,-0.0732508209143722,0.0167310167310167
Ollie Gordon II,rushing_yards,21.5,-108.0,-116.0,-3,0,15.67198360008795,12.599496041959906,1.136155370976772,0.6907216494845361,1.0244444444444445,1.0,,1.0,,1.0,,1.0,,True,BUF,16.7638831354128,0.2977324970722514,10,RB,0.375,0.5192307692307693,0.5370370370370371,-0.1442307692307692,0.0879629629629629
Keaton Mitchell,rushing_yards,16.5,-114.0,-110.0,31,1,18.705057870226973,21.64240467632543,1.0413069045208978,1.0941176470588236,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,False,MIN,18.91207727000571,0.607154831094381,10,RB,0.5087719298245613,0.5327102803738317,0.5238095238095238,-0.0239383505492704,-0.0325814536340851
Tua Tagovailoa,rushing_yards,2.5,-119.0,-106.0,-1,0,2.936374894126695,2.5388844947593943,1.136155370976772,0.7428571428571429,1.0244444444444445,1.0,,1.0,,1.0,,1.0,,True,BUF,3.427827300200522,0.504525413610825,10,QB,0.4833333333333333,0.54337899543379,0.5145631067961165,-0.0600456621004566,0.0021035598705501
Malik Washington,rushing_yards,1.5,-113.0,-111.0,4,1,6.098072616573042,9.05570893902123,1.136155370976772,1.2758620689655171,1.0244444444444445,1.0,,1.0,,1.0,,1.0,,True,BUF,8.913161304747291,0.8016981574516517,10,WR,0.5905094472354955,0.5305164319248826,0.5260663507109005,0.0599930153106128,-0.1165757979463959
Mark Andrews,rushing_yards,0.5,239.0,-309.0,0,0,1.736621563233994,2.020134607629827,1.0413069045208978,1.1,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,False,MIN,1.5118578920369088,0.842665796757586,10,TE,0.6027997390272758,0.2949852507374631,0.7555012224938875,0.3078144882898126,-0.3583009615211633
Michael Penix Jr.,passing_yards,227.5,-113.0,-111.0,177,0,233.09656765030425,210.8618839125118,1.0566141382219794,0.8636933797909407,1.0233333333333332,1.0,,1.0,,0.9686548888413944,-3.134511115860547,1.0,,False,IND,63.83162374933125,0.3971787770581525,10,QB,0.4444444444444444,0.5305164319248826,0.5260663507109005,-0.0860719874804382,0.0294892048446551
Drake London,receiving_yards,63.5,-113.0,-111.0,104,1,98.85544468719532,92.68413069433126,1.0566141382219794,0.8734365325077399,1.0233333333333332,1.1,0.3332896999103056,0.95,0.6103896103896104,1.0,,0.95,0.2572402044293015,False,IND,44.68194479290477,0.7431710640831397,10,WR,0.520618556701031,0.5305164319248826,0.5260663507109005,-0.0098978752238516,-0.0466849074119314
Kyle Pitts,receiving_yards,45.5,-111.0,-113.0,38,0,46.92121307914629,50.44088072253827,1.0566141382219794,0.9324271844660194,1.0233333333333332,1.1,0.2099891216346531,1.0203488372093024,0.7962962962962963,1.0,,0.95,0.4136125654450261,False,IND,17.417150824895064,0.6116718227376787,10,TE,0.5100548446069469,0.5260663507109005,0.5305164319248826,-0.0160115061039535,-0.0405712765318295
Bijan Robinson,receiving_yards,36.5,-109.0,-115.0,4,0,49.49507361527199,50.82999385561532,1.0566141382219794,0.7831649831649832,1.0233333333333332,1.1,0.2022269307367886,1.05,0.7884615384615384,1.0,,1.05,0.9071274298056156,False,IND,31.493480050865855,0.6754506395316069,10,RB,0.520618556701031,0.5215311004784688,0.5348837209302325,-0.0009125437774378,-0.0555022776312634
Kayshon Boutte,receiving_yards,34.5,-114.0,-110.0,0,0,60.976693249196664,43.01875349241578,0.9004365976763424,0.946280193236715,1.0033333333333332,0.9143839903111004,0.137157598546665,0.95,0.7666666666666667,1.0,,0.95,0.0510440835266821,True,ATL,33.596077577173034,0.6000837674762445,9,WR,0.5100548446069469,0.5327102803738317,0.5238095238095238,-0.0226554357668847,-0.0338643684164707
Drake London,receptions,5.5,100.0,-127.0,6,1,7.490390300594724,7.278414063688435,1.0699738860512098,0.8492307692307692,1.0233333333333332,1.1,0.3332896999103056,0.95,0.6103896103896104,1.0,,1.0,,False,IND,2.690370836538197,0.7457032516804704,10,WR,0.4862385321100917,0.5,0.5594713656387665,-0.0137614678899082,-0.0457098977488582
Bijan Robinson,receptions,4.5,-108.0,-118.0,2,0,5.691242311008621,7.227766758306692,1.0699738860512098,1.0042105263157894,1.0233333333333332,1.1,0.2022269307367886,1.05,0.7884615384615384,1.0,,1.0,,False,IND,1.7268882005337975,0.9428990356742748,10,RB,0.5928990356742748,0.5192307692307693,0.5412844036697247,0.0736682664435055,-0.1341834393439995
Kyle Pitts,receptions,4.5,120.0,-153.0,2,0,5.668241586932709,6.13003116417446,1.0699738860512098,0.8799999999999999,1.0233333333333332,1.1,0.2099891216346531,1.0203488372093024,0.7962962962962963,1.0,,1.0,,False,IND,2.065879266282796,0.7849514123042736,10,TE,0.530612244897959,0.4545454545454545,0.6047430830039525,0.0760667903525044,-0.1353553279019115
Kayshon Boutte,receptions,2.5,-117.0,-109.0,0,0,2.882556299574261,2.1383509135102496,0.8968006306764991,0.9490909090909092,1.0033333333333332,0.9143839903111004,0.137157598546665,0.95,0.7666666666666667,1.0,,1.0,,True,ATL,1.807721533549109,0.4207176249405878,9,WR,0.3291139240506329,0.5391705069124424,0.5215311004784688,-0.2100565828618095,0.1493549754708982
Bijan Robinson,rushing_yards,64.5,-112.0,-112.0,84,1,60.36400483349134,56.094446482862494,0.8979324297216902,1.019047619047619,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,False,IND,54.539468015635904,0.4387580603621926,10,RB,0.4594594594594595,0.5283018867924528,0.5283018867924528,-0.0688424273329933,0.0122386537480877
Tyler Allgeier,rushing_yards,23.5,-113.0,-111.0,57,1,15.562409313720211,15.019834104704662,0.8979324297216902,1.0583783783783784,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,False,IND,25.717906491114597,0.370799044853076,10,RB,0.375,0.5305164319248826,0.5260663507109005,-0.1555164319248826,0.0989336492890995
Jordan Love,passing_yards,235.5,-113.0,-111.0,176,0,274.5447462447616,271.65746857970146,0.9794095745925478,0.9589801699716712,1.0033333333333332,1.0,,1.0,,1.05,7.752426091657117,1.0,,True,PHI,70.49506061724163,0.6959921020581481,10,QB,0.454441432548039,0.5305164319248826,0.5260663507109005,-0.0760749993768436,0.0194922167410604
Bryce Young,passing_yards,191.5,-111.0,-113.0,124,0,146.25581307293027,127.62755843036292,0.9526169020559456,0.9681192660550458,0.9566666666666666,1.0,,1.0,,0.9890620463006946,-1.0937953699305345,1.0,,True,NO,70.89378372910119,0.1838048756873016,10,QB,0.1904761904761904,0.5260663507109005,0.5305164319248826,-0.33559016023471,0.2790073775989269
Tucker Kraft,receiving_yards,55.5,-115.0,-110.0,20,0,84.12712111817018,79.67930877714804,0.986410553221009,0.8839160839160839,0.99,1.1,0.204453588739303,0.95,0.7317073170731707,1.0,,1.05,0.7164179104477612,True,CAR,48.041648597857254,0.6926229292927967,9,TE,0.520618556701031,0.5348837209302325,0.5238095238095238,-0.0142651642292015,-0.0444280805105548
Tetairoa McMillan,receiving_yards,55.5,-112.0,-112.0,60,1,58.59593119334668,58.593841875165886,0.9526169020559456,1.0,0.9566666666666666,1.1,0.2758858222579262,1.05,0.5942028985507246,1.0,,0.95,0.2724014336917563,True,NO,25.865034312755125,0.5476058672375783,10,WR,0.5100548446069469,0.5283018867924528,0.5283018867924528,-0.0182470421855058,-0.0383567313993997
Romeo Doubs,receiving_yards,46.5,-114.0,-110.0,5,0,65.24378057717824,63.862450783196344,0.9794095745925478,0.9971859296482412,1.0033333333333332,1.1,0.2197795722795722,0.9558823529411764,0.6538461538461539,1.0,,0.95,0.2086167800453514,True,PHI,22.401769700501024,0.7808444041025271,10,WR,0.5842533212307581,0.5327102803738317,0.5238095238095238,0.0515430408569264,-0.1080628450402819
Christian Watson,receiving_yards,37.5,-110.0,-114.0,45,1,69.27060442551752,58.200226932055536,0.9794095745925478,1.0,1.0033333333333332,0.9,0.1142857142857142,1.0,0.75,1.0,,0.95,0.0909090909090909,True,PHI,19.091883092036785,0.8608713059646336,10,WR,0.6082613917893901,0.5238095238095238,0.5327102803738317,0.0844518679798662,-0.1409716721632218
Jalen Coker,receiving_yards,26.5,-114.0,-110.0,21,0,15.603556888891042,40.00041952182898,0.9526169020559456,3.1333333333333333,0.9566666666666666,0.9,0.0970202504859624,1.05,0.5714285714285714,1.0,,0.95,0.1777777777777777,True,NO,18.734993995195193,0.7644218913708133,10,WR,0.579326567411244,0.5327102803738317,0.5238095238095238,0.0466162870374122,-0.1031360912207678
Xavier Legette,receiving_yards,22.5,-116.0,-108.0,0,0,31.08923393137496,22.317439593930654,0.9526169020559456,0.7934426229508197,0.9566666666666666,1.1,0.172334740663574,0.95,0.5405405405405406,1.0,,0.95,0.2044198895027624,True,NO,30.937725468153875,0.4976458953934705,10,WR,0.5100548446069469,0.5370370370370371,0.5192307692307693,-0.0269821924300901,-0.0292856138377162
Rico Dowdle,receiving_yards,13.5,-114.0,-110.0,10,0,14.815421027439942,19.636466953553185,0.9526169020559456,1.62,0.9566666666666666,0.9,0.087630459714485,0.95,0.75,1.0,,1.05,0.9393939393939394,True,NO,17.95132307101624,0.6337640680279166,10,RB,0.5100548446069469,0.5327102803738317,0.5238095238095238,-0.0226554357668847,-0.0338643684164707
Josh Jacobs,receiving_yards,12.5,-117.0,-107.0,33,1,20.641324110685133,17.37691003591282,0.9794095745925478,0.8633846153846154,1.0033333333333332,0.9,0.1216448828948829,1.05,0.8214285714285714,1.0,,1.05,1.1372549019607845,True,PHI,27.676705006196094,0.5699354870160009,10,RB,0.5100548446069469,0.5391705069124424,0.5169082125603864,-0.0291156623054954,-0.0269630571673333
Chuba Hubbard,receiving_yards,7.5,-116.0,-108.0,1,0,8.274198349883712,4.218709598969041,0.9526169020559456,0.6231884057971014,0.9566666666666666,0.9,0.0959857720092205,0.95,0.6818181818181818,1.0,,1.05,1.2372881355932204,True,NO,16.025277651557985,0.4188809280972922,10,RB,0.5038536512013354,0.5370370370370371,0.5192307692307693,-0.0331833858357016,-0.0230844204321046
Tetairoa McMillan,receptions,4.5,-107.0,-119.0,5,1,4.573845868517489,5.021946858728681,0.9588171530868658,1.0363636363636364,0.9566666666666666,1.1,0.2758858222579262,1.05,0.5942028985507246,1.0,,1.0,,True,NO,1.509230856356236,0.6352671393151826,10,WR,0.4862385321100917,0.5169082125603864,0.54337899543379,-0.0306696804502946,-0.0296175275438816
Tucker Kraft,receptions,4.5,-107.0,-119.0,2,0,4.974754703531666,4.206477537791934,0.9730073743163564,0.84,0.99,1.1,0.204453588739303,0.95,0.7317073170731707,1.0,,1.0,,True,CAR,1.9760470401187076,0.4409582234862332,9,TE,0.3621664728000422,0.5169082125603864,0.54337899543379,-0.1547417397603442,0.0944545317661678
Romeo Doubs,receptions,3.5,-160.0,125.0,1,0,5.149208622507888,4.948897528697509,0.9703795555701544,0.9388235294117648,1.0033333333333332,1.1,0.2197795722795722,0.9558823529411764,0.6538461538461539,1.0,,1.0,,True,PHI,1.9820624179302295,0.7676119491442364,10,WR,0.5172335884700662,0.6153846153846154,0.4444444444444444,-0.0981510269145492,0.0383219670854894
Jalen Coker,receptions,2.5,-156.0,122.0,3,1,1.412406623357347,3.67290119586896,0.9588171530868658,3.0000000000000004,0.9566666666666666,0.9,0.0970202504859624,1.05,0.5714285714285714,1.0,,1.0,,True,NO,1.5275252316519463,0.7787100865416265,10,WR,0.530612244897959,0.609375,0.4504504504504504,-0.078762755102041,0.0189373046515905
Xavier Legette,receptions,2.5,-131.0,103.0,0,0,2.8475999556884917,2.105656012131512,0.9588171530868658,0.7714285714285714,0.9566666666666666,1.1,0.172334740663574,0.95,0.5405405405405406,1.0,,1.0,,True,NO,2.7945525240230875,0.4438908602673322,10,WR,0.3810156759386206,0.5670995670995671,0.4926108374384236,-0.1860838911609464,0.1263734866229557
Christian Watson,receptions,2.5,107.0,-136.0,2,0,2.834859587075371,2.4840534769476204,0.9703795555701544,1.0,1.0033333333333332,0.9,0.1142857142857142,1.0,0.75,1.0,,1.0,,True,PHI,1.4142135623730951,0.4955016642243061,10,WR,0.4,0.4830917874396135,0.576271186440678,-0.0830917874396134,0.0237288135593219
Rico Dowdle,receptions,2.5,107.0,-137.0,3,1,1.591805101512901,1.533743923377045,0.9588171530868658,1.2285714285714286,0.9566666666666666,0.9,0.087630459714485,0.95,0.75,1.0,,1.0,,True,NO,1.224744871391589,0.2150721399650748,10,RB,0.3033707865168539,0.4830917874396135,0.5780590717299579,-0.1797210009227595,0.1185701417531881
Josh Jacobs,receptions,2.5,145.0,-186.0,5,1,3.239141784143098,2.888523057608137,0.9703795555701544,0.9692307692307692,1.0033333333333332,0.9,0.1216448828948829,1.05,0.8214285714285714,1.0,,1.0,,True,PHI,1.9594095320493148,0.5785892636752147,10,RB,0.4668679393011422,0.4081632653061224,0.6503496503496503,0.0587046739950197,-0.1172175896507925
Chuba Hubbard,receptions,1.5,-111.0,-115.0,1,0,0.9400235076870718,0.5557557815736824,0.9588171530868658,0.7538461538461538,0.9566666666666666,0.9,0.0959857720092205,0.95,0.6818181818181818,1.0,,1.0,,True,NO,1.772810520855837,0.2971463982418085,10,RB,0.3033707865168539,0.5260663507109005,0.5348837209302325,-0.2226955641940465,0.1617454925529134
Josh Jacobs,rushing_yards,64.5,-112.0,-112.0,74,1,66.7416431777571,83.44215888399073,1.0111278470122107,1.2337254901960786,1.0022222222222223,1.0,,1.0,,1.0,,1.0,,True,PHI,25.058502976605993,0.7751506451250196,10,RB,0.5825451935375059,0.5283018867924528,0.5283018867924528,0.054243306745053,-0.1108470803299587
Rico Dowdle,rushing_yards,49.5,-115.0,-109.0,53,1,102.23057374281032,143.9907166088099,1.0337381885107826,1.403053435114504,0.9711111111111111,1.0,,1.0,,1.0,,1.0,,True,NO,74.25126261552728,0.898416547510066,10,RB,0.6195249642530198,0.5348837209302325,0.5215311004784688,0.0846412433227873,-0.1410560647314886
Emanuel Wilson,rushing_yards,30.5,-110.0,-114.0,2,0,27.34504662176277,18.61712068379616,1.0111278470122107,0.6718367346938775,1.0022222222222223,1.0,,1.0,,1.0,,1.0,,True,PHI,20.714039407402616,0.2830979136821685,10,RB,0.375,0.5238095238095238,0.5327102803738317,-0.1488095238095238,0.0922897196261682
Chuba Hubbard,rushing_yards,24.5,-107.0,-117.0,14,0,30.89664475060446,31.640993142823632,1.0337381885107826,1.020138888888889,0.9711111111111111,1.0,,1.0,,1.0,,1.0,,True,NO,18.517687812055858,0.6501149879338483,10,RB,0.5087719298245613,0.5169082125603864,0.5391705069124424,-0.0081362827358251,-0.0479424367370037
Jordan Love,rushing_yards,10.5,-111.0,-113.0,28,1,9.813733958672094,9.339385264126452,1.0111278470122107,0.9391044776119404,1.0022222222222223,1.0,,1.0,,1.0,,1.0,,True,PHI,11.448643088655905,0.4596260945073884,10,QB,0.4833333333333333,0.5260663507109005,0.5305164319248826,-0.0427330173775671,-0.013849765258216
Bryce Young,rushing_yards,6.5,-110.0,-114.0,6,0,7.914734085277135,6.008709383149899,1.0337381885107826,0.75625,0.9711111111111111,1.0,,1.0,,1.0,,1.0,,True,NO,12.668859459319927,0.4845331392209057,10,QB,0.4833333333333333,0.5238095238095238,0.5327102803738317,-0.0404761904761905,-0.0160436137071651
Caleb Williams,passing_yards,234.5,-113.0,-111.0,220,0,252.63478155527272,245.55476519792248,1.036555971078845,0.9640776699029128,1.0033333333333332,1.0,,1.0,,0.969404880965984,-3.059511903401586,1.0,,True,NYG,49.1109530395845,0.589048385678475,10,QB,0.48,0.5305164319248826,0.5260663507109005,-0.0505164319248826,-0.0060663507109004
C.J. Stroud,passing_yards,220.5,-112.0,-112.0,79,0,259.29674404816757,240.2186680951099,0.9504366664969092,0.9870520231213872,0.97,1.0,,1.0,,1.01806318192782,1.8063181927820031,1.0,,True,DEN,48.043733619021985,0.6592553276694095,9,QB,0.48,0.5283018867924528,0.5283018867924528,-0.0483018867924528,-0.0083018867924528
Bo Nix,passing_yards,208.5,-113.0,-111.0,150,0,219.41920098693657,230.83293581330287,0.9958824654830448,1.0970464135021096,0.9833333333333332,1.0,,1.0,,0.9792403418564072,-2.075965814359278,1.0,,True,LV,57.959276891432815,0.6500002569617332,10,QB,0.48,0.5305164319248826,0.5260663507109005,-0.0505164319248826,-0.0060663507109004
Nico Collins,receiving_yards,62.5,-110.0,-114.0,136,1,61.00726283303478,77.46474177024375,1.0704949712811775,1.2576923076923077,0.95,1.1,0.2510091016903279,0.95,0.5789473684210527,1.0,,0.95,0.2922705314009662,True,JAX,28.748498925616804,0.698656349435129,10,WR,0.520618556701031,0.5238095238095238,0.5327102803738317,-0.0031909671084928,-0.0533288370748626
Courtland Sutton,receiving_yards,55.5,-113.0,-111.0,24,0,57.01329290162026,59.53318280126808,0.9958824654830448,1.074074074074074,0.9833333333333332,1.1,0.2070218491848013,0.95,0.6129032258064516,1.0,,0.95,0.2720848056537102,True,LV,38.2342923448455,0.5420049132845578,10,WR,0.5100548446069469,0.5305164319248826,0.5260663507109005,-0.0204615873179356,-0.0361211953178474
Troy Franklin,receiving_yards,44.5,-114.0,-110.0,40,0,41.73527073922541,47.40642716384327,0.9958824654830448,1.155056179775281,0.9833333333333332,1.1,0.2126424460955375,0.960960960960961,0.578125,1.0,,0.95,0.4649350649350649,True,LV,29.73540725203616,0.5389318050488877,10,WR,0.5100548446069469,0.5327102803738317,0.5238095238095238,-0.0226554357668847,-0.0338643684164707
Evan Engram,receiving_yards,27.5,-111.0,-113.0,12,0,24.74806795314658,25.572740579819605,0.9958824654830448,1.1149425287356325,0.9833333333333332,0.9487717393879858,0.1423157609081978,0.95,0.65,1.0,,1.05,0.6186046511627907,True,LV,14.932586609731848,0.4486535021310996,10,TE,0.5100548446069469,0.5260663507109005,0.5305164319248826,-0.0160115061039535,-0.0405712765318295
Nick Chubb,receiving_yards,5.5,-120.0,-105.0,5,0,4.2436038923618105,4.282172749872999,1.0704949712811775,1.0,0.95,0.9,0.0570800345104619,1.05,0.6666666666666666,1.0,,1.05,1.0740740740740742,True,JAX,11.335784048754634,0.4572230891129513,10,RB,0.5100548446069469,0.5454545454545454,0.5121951219512195,-0.0353997008475984,-0.0222499665581664
J.K. Dobbins,receiving_yards,3.5,-119.0,-105.0,7,1,2.3703259580707323,3.3013017957107915,0.9958824654830448,1.4333333333333336,0.9833333333333332,0.9,0.0468466760615504,1.05,0.7692307692307693,1.0,,1.05,1.7333333333333334,True,LV,4.358898943540674,0.4818207140181658,10,RB,0.5100548446069469,0.54337899543379,0.5121951219512195,-0.033324150826843,-0.0222499665581664
Nico Collins,receptions,5.5,118.0,-151.0,7,1,5.488254461387552,6.0468277336730845,1.064981030433426,1.0421052631578949,0.95,1.1,0.2510091016903279,0.95,0.5789473684210527,1.0,,1.0,,True,JAX,1.9760470401187076,0.6090055514681472,10,WR,0.4862385321100917,0.4587155963302752,0.601593625498008,0.0275229357798165,-0.0878321576080997
Courtland Sutton,receptions,4.5,-115.0,-111.0,3,0,3.4884332781648797,4.2598575926087126,1.0203081117479922,1.1647058823529413,0.9833333333333332,1.1,0.2070218491848013,0.95,0.6129032258064516,1.0,,1.0,,True,LV,2.6352313834736494,0.4636955866562,10,WR,0.4,0.5348837209302325,0.5260663507109005,-0.1348837209302325,0.0739336492890995
Troy Franklin,receptions,4.5,120.0,-154.0,5,1,4.1209353176366275,4.545269805065496,1.0203081117479922,1.04,0.9833333333333332,1.1,0.2126424460955375,0.960960960960961,0.578125,1.0,,1.0,,True,LV,1.8333333333333333,0.5098499295397262,10,WR,0.4,0.4545454545454545,0.6062992125984252,-0.0545454545454545,-0.0062992125984252
Evan Engram,receptions,3.5,-124.0,-103.0,2,0,2.918443686347291,3.1036739100268007,1.0203081117479922,1.176,0.9833333333333332,0.9487717393879858,0.1423157609081978,0.95,0.65,1.0,,1.0,,True,LV,1.8322507626258089,0.4143747743636023,10,TE,0.3291139240506329,0.5535714285714286,0.5073891625615764,-0.2244575045207957,0.1634969133877907
J.K. Dobbins,rushing_yards,59.5,-111.0,-113.0,77,1,77.47930492356465,81.66013022389839,0.9593923198544612,1.1109144542772862,0.9888888888888888,1.0,,1.0,,1.0,,1.0,,True,LV,21.241338103905896,0.8515848753516266,10,RB,0.605475462605488,0.5260663507109005,0.5305164319248826,0.0794091118945875,-0.1359918945303706
Nick Chubb,rushing_yards,38.5,-111.0,-113.0,47,1,40.472511220493594,35.55172087696777,0.8952019435661422,1.015085714285714,0.9666666666666668,1.0,,1.0,,1.0,,1.0,,True,JAX,15.202795795510772,0.4231153224368289,10,RB,0.4415207826478203,0.5260663507109005,0.5305164319248826,-0.0845455680630801,0.0279627854272971
Woody Marks,rushing_yards,33.5,-116.0,-108.0,63,1,34.75123782098851,50.81799168339433,0.8952019435661422,1.689855072463768,0.9666666666666668,1.0,,1.0,,1.0,,1.0,,True,JAX,23.326487090858752,0.7710827829656599,10,RB,0.581324834889698,0.5370370370370371,0.5192307692307693,0.0442877978526609,-0.1005556041204672
Bo Nix,rushing_yards,22.5,-113.0,-111.0,-2,0,24.919986136825155,19.089047584826552,0.9593923198544612,0.8074074074074074,0.9888888888888888,1.0,,1.0,,1.0,,1.0,,True,LV,14.84082207965583,0.4091096772241959,10,QB,0.375,0.5305164319248826,0.5260663507109005,-0.1555164319248826,0.0989336492890995
RJ Harvey,rushing_yards,19.5,-113.0,-111.0,9,0,17.738238907371713,49.83508713966814,0.9593923198544612,2.9612903225806453,0.9888888888888888,1.0,,1.0,,1.0,,1.0,,True,LV,27.302828506300305,0.8667287892890232,10,RB,0.610018636786707,0.5305164319248826,0.5260663507109005,0.0795022048618243,-0.1360849874976074
C.J. Stroud,rushing_yards,15.5,-109.0,-115.0,12,0,26.275421280804373,20.551904717771873,0.8931900063988965,0.8935779816513761,0.98,1.0,,1.0,,1.0,,1.0,,True,DEN,7.158079018709925,0.7598321192545179,9,QB,0.5779496357763554,0.5215311004784688,0.5348837209302325,0.0564185352978865,-0.1128333567065879
Jared Goff,passing_yards,238.5,-111.0,-113.0,320,1,249.47728577319316,288.92425541060624,1.096730472508248,0.9763972736124636,1.03,1.0,,1.0,,1.05,8.134396452649233,1.0,,False,WAS,57.78485108212125,0.8085650645850211,10,QB,0.5538461538461539,0.5260663507109005,0.5305164319248826,0.0277798031352534,-0.0843625857710365
J.J. McCarthy,passing_yards,208.5,-112.0,-112.0,248,1,144.24700823894696,174.471026813187,1.0634697678131717,1.167832167832168,1.0233333333333332,1.0,,1.0,,0.951686261330003,-4.831373866999701,1.0,,True,BAL,34.8942053626374,0.1647295069271002,10,QB,0.1904761904761904,0.5283018867924528,0.5283018867924528,-0.3378256963162623,0.2812219227313567
Amon-Ra St. Brown,receiving_yards,79.5,-110.0,-114.0,58,0,84.22832385722992,83.36876942933552,1.096730472508248,0.8826086956521739,1.03,1.1,0.3272966092302476,0.95,0.7972972972972973,1.0,,0.95,0.3732283464566929,False,WAS,25.37117318082529,0.56059850612595,10,WR,0.5100548446069469,0.5238095238095238,0.5327102803738317,-0.0137546792025768,-0.0427651249807786
Justin Jefferson,receiving_yards,74.5,-110.0,-114.0,37,0,73.00627438857269,76.76261816413485,1.0634697678131717,0.9285024154589372,1.0233333333333332,1.1,0.3150982675678967,0.9957446808510638,0.6527777777777778,1.0,,0.95,0.4052388289676425,True,BAL,30.243948627311028,0.5298179566673364,10,WR,0.5100548446069469,0.5238095238095238,0.5327102803738317,-0.0137546792025768,-0.0427651249807786
Jameson Williams,receiving_yards,46.5,-112.0,-112.0,119,1,44.809433442807496,47.07728762215995,1.096730472508248,0.988785046728972,1.03,1.0422112198618685,0.1563316829792802,0.95,0.5833333333333334,1.0,,0.95,0.4169014084507042,False,WAS,35.21743683380233,0.5065392074983264,10,WR,0.5100548446069469,0.5283018867924528,0.5283018867924528,-0.0182470421855058,-0.0383567313993997
Jordan Addison,receiving_yards,45.5,-110.0,-114.0,35,0,61.39472373123134,77.56901999386395,1.0634697678131717,1.1694323144104803,1.0233333333333332,1.1,0.1948386311046157,0.95,0.6764705882352942,1.0,,0.95,0.2464985994397759,True,BAL,46.23634933685833,0.7560299805397941,10,WR,0.5380112178112773,0.5238095238095238,0.5327102803738317,0.0142016940017534,-0.0707214981851089
Sam LaPorta,receiving_yards,43.5,-110.0,-114.0,53,1,64.13370942109287,100.18857748944372,1.096730472508248,1.1640677966101696,1.03,1.1,0.1882502835963934,1.0285714285714287,0.7954545454545454,1.0,,1.05,0.5504587155963303,False,WAS,31.368774282716245,0.9646317877070556,10,TE,0.6858527150828223,0.5238095238095238,0.5327102803738317,0.1620431912732984,-0.218562995456654
T.J. Hockenson,receiving_yards,29.5,-110.0,-114.0,8,0,26.11307022862109,32.24570783022419,1.0634697678131717,1.034108527131783,1.0233333333333332,1.1,0.1679762665935939,0.95,0.7435897435897436,1.0,,1.05,0.5450643776824035,True,BAL,15.094346150605055,0.5721706004790793,10,TE,0.5100548446069469,0.5238095238095238,0.5327102803738317,-0.0137546792025768,-0.0427651249807786
